key,group,channel,depth_um,temporal,spatial,label
0802ced5_probe01::184,0802ced5_probe01,184,1860.0,2,2,3
0802ced5_probe01::185,0802ced5_probe01,185,1860.0,2,2,3
0802ced5_probe01::186,0802ced5_probe01,186,1880.0,2,2,3
0802ced5_probe01::187,0802ced5_probe01,187,1880.0,2,2,3
0802ced5_probe01::188,0802ced5_probe01,188,1900.0,2,2,3
0802ced5_probe01::189,0802ced5_probe01,189,1900.0,2,2,3
0802ced5_probe01::190,0802ced5_probe01,190,1920.0,2,2,3
0802ced5_probe01::192,0802ced5_probe01,192,1940.0,2,2,3
0802ced5_probe01::193,0802ced5_probe01,193,1940.0,2,2,3
0802ced5_probe01::194,0802ced5_probe01,194,1960.0,2,2,3
0802ced5_probe01::195,0802ced5_probe01,195,1960.0,2,2,3
0802ced5_probe01::196,0802ced5_probe01,196,1980.0,2,2,3
0802ced5_probe01::197,0802ced5_probe01,197,1980.0,2,2,3
0802ced5_probe01::198,0802ced5_probe01,198,2000.0,2,2,3
0802ced5_probe01::199,0802ced5_probe01,199,2000.0,2,2,3
0802ced5_probe01::200,0802ced5_probe01,200,2020.0,2,2,3
0802ced5_probe01::201,0802ced5_probe01,201,2020.0,2,2,3
0802ced5_probe01::202,0802ced5_probe01,202,2040.0,2,2,3
0802ced5_probe01::203,0802ced5_probe01,203,2040.0,2,2,3
0802ced5_probe01::204,0802ced5_probe01,204,2060.0,2,2,3
0802ced5_probe01::205,0802ced5_probe01,205,2060.0,2,2,3
0802ced5_probe01::206,0802ced5_probe01,206,2080.0,2,2,3
0802ced5_probe01::207,0802ced5_probe01,207,2080.0,2,2,3
0802ced5_probe01::208,0802ced5_probe01,208,2100.0,2,2,3
0802ced5_probe01::209,0802ced5_probe01,209,2100.0,2,2,3
0802ced5_probe01::210,0802ced5_probe01,210,2120.0,2,2,3
0802ced5_probe01::211,0802ced5_probe01,211,2120.0,2,2,3
0802ced5_probe01::212,0802ced5_probe01,212,2140.0,2,2,3
0802ced5_probe01::213,0802ced5_probe01,213,2140.0,2,2,3
0802ced5_probe01::214,0802ced5_probe01,214,2160.0,2,2,3
0802ced5_probe01::215,0802ced5_probe01,215,2160.0,2,2,3
0802ced5_probe01::216,0802ced5_probe01,216,2180.0,3,2,3
0802ced5_probe01::217,0802ced5_probe01,217,2180.0,2,3,3
0802ced5_probe01::218,0802ced5_probe01,218,2200.0,3,3,3
0802ced5_probe01::219,0802ced5_probe01,219,2200.0,3,3,3
0802ced5_probe01::220,0802ced5_probe01,220,2220.0,3,3,3
0802ced5_probe01::221,0802ced5_probe01,221,2220.0,3,3,3
0802ced5_probe01::222,0802ced5_probe01,222,2240.0,3,3,3
0802ced5_probe01::223,0802ced5_probe01,223,2240.0,3,3,3
0802ced5_probe01::224,0802ced5_probe01,224,2260.0,3,3,3
0802ced5_probe01::225,0802ced5_probe01,225,2260.0,3,3,3
0802ced5_probe01::226,0802ced5_probe01,226,2280.0,3,3,3
0802ced5_probe01::227,0802ced5_probe01,227,2280.0,3,3,3
0802ced5_probe01::228,0802ced5_probe01,228,2300.0,3,3,3
0802ced5_probe01::229,0802ced5_probe01,229,2300.0,3,3,3
0802ced5_probe01::230,0802ced5_probe01,230,2320.0,3,3,3
0802ced5_probe01::231,0802ced5_probe01,231,2320.0,3,3,3
0802ced5_probe01::232,0802ced5_probe01,232,2340.0,3,3,3
0802ced5_probe01::233,0802ced5_probe01,233,2340.0,3,3,3
0802ced5_probe01::234,0802ced5_probe01,234,2360.0,3,3,3
0802ced5_probe01::235,0802ced5_probe01,235,2360.0,3,3,3
0802ced5_probe01::236,0802ced5_probe01,236,2380.0,0,0,3
0802ced5_probe01::237,0802ced5_probe01,237,2380.0,0,0,3
0802ced5_probe01::238,0802ced5_probe01,238,2400.0,0,0,3
0802ced5_probe01::239,0802ced5_probe01,239,2400.0,0,0,3
0802ced5_probe01::240,0802ced5_probe01,240,2420.0,0,0,3
0802ced5_probe01::241,0802ced5_probe01,241,2420.0,0,0,3
0802ced5_probe01::242,0802ced5_probe01,242,2440.0,0,0,3
0802ced5_probe01::243,0802ced5_probe01,243,2440.0,0,0,3
0802ced5_probe01::244,0802ced5_probe01,244,2460.0,0,0,3
0802ced5_probe01::245,0802ced5_probe01,245,2460.0,0,0,3
0802ced5_probe01::246,0802ced5_probe01,246,2480.0,0,0,3
0802ced5_probe01::247,0802ced5_probe01,247,2480.0,0,0,3
0802ced5_probe01::248,0802ced5_probe01,248,2500.0,0,0,3
0802ced5_probe01::249,0802ced5_probe01,249,2500.0,0,0,3
0802ced5_probe01::250,0802ced5_probe01,250,2520.0,0,0,3
0802ced5_probe01::251,0802ced5_probe01,251,2520.0,0,0,3
0802ced5_probe01::252,0802ced5_probe01,252,2540.0,0,0,3
0802ced5_probe01::253,0802ced5_probe01,253,2540.0,0,0,3
0802ced5_probe01::254,0802ced5_probe01,254,2560.0,0,0,0
0802ced5_probe01::255,0802ced5_probe01,255,2560.0,0,0,0
0802ced5_probe01::256,0802ced5_probe01,256,2580.0,0,0,0
0802ced5_probe01::257,0802ced5_probe01,257,2580.0,0,0,0
0802ced5_probe01::258,0802ced5_probe01,258,2600.0,0,0,0
0802ced5_probe01::259,0802ced5_probe01,259,2600.0,0,0,0
0802ced5_probe01::260,0802ced5_probe01,260,2620.0,0,0,0
0802ced5_probe01::261,0802ced5_probe01,261,2620.0,0,0,0
0802ced5_probe01::262,0802ced5_probe01,262,2640.0,0,0,0
0802ced5_probe01::263,0802ced5_probe01,263,2640.0,0,0,0
0802ced5_probe01::264,0802ced5_probe01,264,2660.0,0,0,0
0802ced5_probe01::265,0802ced5_probe01,265,2660.0,0,0,0
0802ced5_probe01::266,0802ced5_probe01,266,2680.0,0,0,0
0802ced5_probe01::267,0802ced5_probe01,267,2680.0,0,0,0
0802ced5_probe01::268,0802ced5_probe01,268,2700.0,0,0,0
0802ced5_probe01::269,0802ced5_probe01,269,2700.0,0,0,0
0802ced5_probe01::270,0802ced5_probe01,270,2720.0,0,0,0
0802ced5_probe01::271,0802ced5_probe01,271,2720.0,0,0,0
0802ced5_probe01::272,0802ced5_probe01,272,2740.0,0,0,0
0802ced5_probe01::273,0802ced5_probe01,273,2740.0,0,0,0
0802ced5_probe01::274,0802ced5_probe01,274,2760.0,0,0,0
0802ced5_probe01::275,0802ced5_probe01,275,2760.0,0,0,0
0802ced5_probe01::276,0802ced5_probe01,276,2780.0,0,0,0
0802ced5_probe01::277,0802ced5_probe01,277,2780.0,0,0,0
0802ced5_probe01::278,0802ced5_probe01,278,2800.0,0,0,0
0802ced5_probe01::279,0802ced5_probe01,279,2800.0,0,0,0
0802ced5_probe01::280,0802ced5_probe01,280,2820.0,0,0,0
0802ced5_probe01::281,0802ced5_probe01,281,2820.0,0,0,0
0802ced5_probe01::282,0802ced5_probe01,282,2840.0,0,0,0
0802ced5_probe01::283,0802ced5_probe01,283,2840.0,0,0,0
0802ced5_probe01::284,0802ced5_probe01,284,2860.0,0,0,0
0802ced5_probe01::285,0802ced5_probe01,285,2860.0,0,0,0
0802ced5_probe01::286,0802ced5_probe01,286,2880.0,0,0,0
0802ced5_probe01::287,0802ced5_probe01,287,2880.0,0,0,0
0802ced5_probe01::288,0802ced5_probe01,288,2900.0,0,0,0
0802ced5_probe01::289,0802ced5_probe01,289,2900.0,0,0,0
0802ced5_probe01::290,0802ced5_probe01,290,2920.0,0,0,0
0802ced5_probe01::291,0802ced5_probe01,291,2920.0,0,0,0
0802ced5_probe01::292,0802ced5_probe01,292,2940.0,0,0,0
0802ced5_probe01::293,0802ced5_probe01,293,2940.0,0,0,0
0802ced5_probe01::294,0802ced5_probe01,294,2960.0,0,0,0
0802ced5_probe01::295,0802ced5_probe01,295,2960.0,0,0,0
0802ced5_probe01::296,0802ced5_probe01,296,2980.0,0,0,0
0802ced5_probe01::297,0802ced5_probe01,297,2980.0,0,0,0
0802ced5_probe01::298,0802ced5_probe01,298,3000.0,0,0,0
0802ced5_probe01::299,0802ced5_probe01,299,3000.0,0,0,0
0802ced5_probe01::300,0802ced5_probe01,300,3020.0,0,0,0
0802ced5_probe01::301,0802ced5_probe01,301,3020.0,0,0,0
0802ced5_probe01::302,0802ced5_probe01,302,3040.0,4,4,0
0802ced5_probe01::303,0802ced5_probe01,303,3040.0,4,4,0
0802ced5_probe01::320,0802ced5_probe01,320,3220.0,4,4,4
0802ced5_probe01::321,0802ced5_probe01,321,3220.0,4,4,4
0802ced5_probe01::322,0802ced5_probe01,322,3240.0,4,4,4
0802ced5_probe01::323,0802ced5_probe01,323,3240.0,4,4,4
0802ced5_probe01::324,0802ced5_probe01,324,3260.0,4,4,4
0802ced5_probe01::325,0802ced5_probe01,325,3260.0,4,4,4
0802ced5_probe01::326,0802ced5_probe01,326,3280.0,4,4,4
0802ced5_probe01::327,0802ced5_probe01,327,3280.0,4,4,4
0802ced5_probe01::328,0802ced5_probe01,328,3300.0,4,4,4
0802ced5_probe01::329,0802ced5_probe01,329,3300.0,4,4,4
0802ced5_probe01::330,0802ced5_probe01,330,3320.0,4,4,4
0802ced5_probe01::331,0802ced5_probe01,331,3320.0,4,4,4
0802ced5_probe01::332,0802ced5_probe01,332,3340.0,4,4,4
0802ced5_probe01::333,0802ced5_probe01,333,3340.0,4,4,4
0802ced5_probe01::334,0802ced5_probe01,334,3360.0,4,4,4
0802ced5_probe01::335,0802ced5_probe01,335,3360.0,4,4,4
0802ced5_probe01::336,0802ced5_probe01,336,3380.0,4,4,4
0802ced5_probe01::337,0802ced5_probe01,337,3380.0,4,4,4
0802ced5_probe01::338,0802ced5_probe01,338,3400.0,4,4,4
0802ced5_probe01::339,0802ced5_probe01,339,3400.0,4,4,4
0802ced5_probe01::340,0802ced5_probe01,340,3420.0,4,4,4
0802ced5_probe01::341,0802ced5_probe01,341,3420.0,4,4,4
0802ced5_probe01::342,0802ced5_probe01,342,3440.0,4,4,4
0802ced5_probe01::343,0802ced5_probe01,343,3440.0,4,4,4
0802ced5_probe01::344,0802ced5_probe01,344,3460.0,4,4,4
0802ced5_probe01::345,0802ced5_probe01,345,3460.0,4,4,4
0802ced5_probe01::346,0802ced5_probe01,346,3480.0,4,4,4
0802ced5_probe01::347,0802ced5_probe01,347,3480.0,4,4,4
0802ced5_probe01::348,0802ced5_probe01,348,3500.0,4,4,4
0802ced5_probe01::349,0802ced5_probe01,349,3500.0,4,4,4
0802ced5_probe01::350,0802ced5_probe01,350,3520.0,4,4,4
0802ced5_probe01::351,0802ced5_probe01,351,3520.0,4,4,4
0802ced5_probe01::352,0802ced5_probe01,352,3540.0,4,4,4
0802ced5_probe01::353,0802ced5_probe01,353,3540.0,4,4,4
0802ced5_probe01::354,0802ced5_probe01,354,3560.0,4,4,4
0802ced5_probe01::355,0802ced5_probe01,355,3560.0,4,4,4
0802ced5_probe01::356,0802ced5_probe01,356,3580.0,4,4,4
0802ced5_probe01::357,0802ced5_probe01,357,3580.0,4,4,4
0802ced5_probe01::358,0802ced5_probe01,358,3600.0,4,4,4
0802ced5_probe01::359,0802ced5_probe01,359,3600.0,4,4,4
0802ced5_probe01::360,0802ced5_probe01,360,3620.0,4,4,4
0802ced5_probe01::361,0802ced5_probe01,361,3620.0,4,4,4
0802ced5_probe01::362,0802ced5_probe01,362,3640.0,4,4,4
0802ced5_probe01::363,0802ced5_probe01,363,3640.0,4,4,4
0802ced5_probe01::364,0802ced5_probe01,364,3660.0,4,4,4
0802ced5_probe01::365,0802ced5_probe01,365,3660.0,4,4,4
0802ced5_probe01::366,0802ced5_probe01,366,3680.0,4,4,4
0802ced5_probe01::367,0802ced5_probe01,367,3680.0,4,4,4
0802ced5_probe01::368,0802ced5_probe01,368,3700.0,4,4,4
0802ced5_probe01::369,0802ced5_probe01,369,3700.0,4,4,4
0802ced5_probe01::370,0802ced5_probe01,370,3720.0,4,4,4
0802ced5_probe01::371,0802ced5_probe01,371,3720.0,4,4,4
0802ced5_probe01::372,0802ced5_probe01,372,3740.0,4,4,4
0802ced5_probe01::373,0802ced5_probe01,373,3740.0,4,4,4
0802ced5_probe01::374,0802ced5_probe01,374,3760.0,4,4,4
0802ced5_probe01::375,0802ced5_probe01,375,3760.0,4,4,4
0802ced5_probe01::376,0802ced5_probe01,376,3780.0,4,4,4
0802ced5_probe01::377,0802ced5_probe01,377,3780.0,4,4,4
0802ced5_probe01::378,0802ced5_probe01,378,3800.0,4,4,4
0802ced5_probe01::379,0802ced5_probe01,379,3800.0,4,4,4
0802ced5_probe01::380,0802ced5_probe01,380,3820.0,4,4,4
0802ced5_probe01::381,0802ced5_probe01,381,3820.0,4,4,4
0802ced5_probe01::382,0802ced5_probe01,382,3840.0,4,4,4
0802ced5_probe01::383,0802ced5_probe01,383,3840.0,4,4,4
